cast,director,movieId
"Marisa Mell, Antonio Sabàto, Antonio Casagrande, Philippe Leroy, Carla Romanelli, Alessandro Sperli, Franco Fantasia, Piero Corbetta, Vittorio Pinelli",Umberto Lenzi,3701
"Antonio Sabàto, Uschi Glas, Marisa Mell, Pier Paolo Capponi, Rossella Falk, Renato Romano, Petra Schürmann, Marina Malfatti, Claudio Gora, Gabriella Giorgelli, Aldo Barberito, Bruno Corazzari, Franco Fantasia, Camille Keaton, Tom Felleghy, Ivana Novak",Umberto Lenzi,3699
"Carroll Baker, Jean Sorel, Alberto Dalbés, Anna Proclemer, Luis Dávila, Marina Coffa, Hugo Blanco, Lisa Halvorsen, Jacques Stany",Umberto Lenzi,105079
Doug Stanhope,"Pierre Lamoureux, Francois Lamoureux",104513
"Jesper Christensen, Pernilla August, Ulla Skoog, Peter Andersson, Björn Granath, Lia Boysen, Maria Heiskanen, Kenneth Milldoff",Jan Troell,135214
"Benicio del Toro, Mathieu Amalric, Elya Baskin, A Martinez, Misty Upham, Danny Mooney , Linda Boston, Michelle Thrush, Taras Los, John Dickerson, Julie Sifuentes Etheridge, Lily Gladstone",Arnaud Desplechin,160768
"Albert Finney, Billie Whitelaw, Liza Minnelli, Colin Blakely, Alan Lake",Albert Finney,75947
,,113374
"Sandy McLeod, Luis Guzmán, Will Patton, Richard M. Davidson, Mark Boone Junior, Cookie Mueller",Bette Gordon,85129
"Frank Langella, Walter L. Shaw",Gregory Marquette,171755
Bill Pullman,Yung Chang,128766
"David Amram, Judy Collins, Robert Downey Sr., Arlo Guthrie, Judith Malina","Paul Lovelace, Jessica Wolfson",133741
"Rob Aaron, Lex Anderson, Brain Appleby, Spencer Barron, Marcus Baue, Jedi Blumstein, Tod Clayton, Gareth Davis, Dirk Dijketra",Jamie Morgan,42413
"Patrik Karlson, Izabella Jo Tschig, Per Löfberg, Ahnna Rasch, Lukas Loughran, Erik Börén, Björn Löfberg Egner, Agneta Nordin",Antonio Tublén,168758
"Jarkko Niemi, Martti Suosalo, Kaija Pakarinen, Antti Virmavirta, Pirjo Heikkilä, Helinä Hirvikorpi, Hannele Majaniemi, Aku Neuvonen, Auvo Naukkarinen, Jari Nissinen, Sari Mällinen, Saska Liimola",Jyri Kähönen,149868
"Harry Dean Stanton, David Lynch, Sam Shepard, Kris Kristofferson, Wim Wenders, Deborah Harry",Sophie Huber,130612
"John T. Woods, Paulie Redding, Ross Marquand, Judd Nelson, Ernest Curcio, Dusty Sorg, Luis Robledo, Ivet Corvea, Ivet Corvea, Emanuel Borria, Sarah Foret, Sarah Foret, Ana Maria Lagasca, Ana Maria Lagasca, David Fine, David Anthony Hernandez, Heath Centazzo, Calvin C. Winbush, Mike Altmann, Virginia Oxford, Magali Pineda, Melody Melendez, J. Erik Reese, Sam Krueger",Zak Forsman,164286
"Michael Crawford, Eileen Battye","Peter Coe, Terry Hughes",147055
"Alan Ladd, Robert Keith, Alana Ladd, Franca Bettoia, Franco Fabrizi, Jacqueline Derval, Luciano Marin, Andrea Aureli, Mino Doro, Osvaldo Ruggieri, Piero Palermini, Violette Marceau, Umberto Raho, Alfredo Varelli, Evi Marandi, Nando Angelini, Franca Pasut, Jacques Sernas, Omero Capanna, William Conroy, Carolyn De Fonseca, Andrej Gardenin",Terence Young,172747
"Oleg Dal, Yuri Bogatyryov, Irina Kupchenko, Natalya Gundareva, Nikolay Burlyaev, Evgeni Leonov",Vitali Melnikov,72949
"Albert Steinrück, Lucie Mannheim, Ilka Grüning, Werner Krauss, Hans Brausewetter",G.W. Pabst,175869
"Christoph Roser, Susanne Schimkus, Irm Hermann, Rainer Werner Fassbinder, Michael Fengler, Thomas Fengler",Rainer Werner Fassbinder,127142
,Daniel Fridell,147841
"Ralph H. Baer, Tim Balderamos, Greg Bond, Jerry Buckner",Sean Tiedeman,173165
Usain Bolt,Gaël Lieblang,129360
"Pamela Springsteen, Tracy Griffith, Michael J. Pollard, Mark Oliver, Haynes Brooke, Jill Terashita, Sandra Dorsey, Daryl Wilcher, Kim Wall, Kyle Holman, Cliff Brand, Randi Layne, Charles Lawlor",Michael A. Simpson,34312
"Bianca Butthole, Blare N' Bitch, Sharon Needles, Judy Molish, Dez Cadena, Johnny Angel, Thom Bone, Jerry Geronimo, Dan Druff, Matt Hyde",Anthony Scarpa,58301
"Anna Mikhalkova, Yana Troyanova, Anna Parmas, Konstantin Shelestun, Юлия Снигирь, Yevgeni Muravich, Lyubov Arkus, Tatyana Ryabakon, Gennadiy Smirnov",Avdotya Smirnova,123949
"James Stewart, Lisa Lu, Glenn Corbett, Harry Morgan, Frank Silvera, James Best, Rudy Bond, Mike Kellin, Frank Maxwell, Eddie Firestone, Eddie Firestone, Leo Chen, Peter Chong, P.C. Lee",Daniel Mann,102165
"Wim Willaert, Anemone Valcke, Robrecht Vanden Thoren, Mourade Zeguendi, Katelijne Damen, Liesa Naert, Patricia Goemaere, Margriet Bruggeman, Souad Boukhatem, Dominique Van Malder, Lukas Smolders, Peter Gorissen, Dan Levy",Peter Monsaert,138502
"Elias Koteas, Kerrie Keane, Al Waxman, Daniel Pilon",Roger Cardinal,169844
"Dieter Laser, Bree Olson, Laurence R. Harvey, Robert LaSardo, Tom Lister Jr., Jay Tavare, Eric Roberts, Clayton Rohner, Tom Six, Hamzah Saman, Peter Blankenstein, Bill Hutchens, Chris Clanton",Tom Six,94365
"Shirley MacLaine, Peter Sellers, Rossano Brazzi, Lex Barker, Elsa Martinelli, Robert Morley, Adrienne Corri, Alan Arkin, Michael Caine, Anita Ekberg, Philippe Noiret, Michael Brennan, Patrick Wymark, Jessie Robins, Robert Duranton, Zanie Campan, Catherine Samie, Judith Magre, Laurence Badie",Vittorio De Sica,61041
"Gianni Di Gregorio, Valeria De Franciscis, Alfonso Santagata, Elisabetta Piccolomini, Valeria Cavalli, Aylin Prandi, Kristina Cepraga, Michelangelo Ciminale",Gianni Di Gregorio,56959
"Sid James, Jim Dale, Dany Robin, Kenneth Williams, Charles Hawtrey, Joan Sims, Peter Gilmore, Marianne Stone, Michael Ward, Leon Greene, David Davenport, Richard Shaw, Valerie Van Ost, Jennifer Clulow, Peter Butterworth",Gerald Thomas,5061
"Richard Johnson, Elke Sommer, Sylva Koscina, Suzanna Leigh, Nigel Green, Steve Carlson, Virginia North, Justine Lord, Leonard Rossiter, Laurence Naismith, Zia Mohyeddin, Lee Montague, Milton Reid, Yasuko Nagazumi, Kitty Swan",Ralph Thomas,5056
"Richard Johnson, Daliah Lavi, Beba Lončar, James Villiers, Robert Morley, Maurice Denham, Vanessa Howard, Sydne Rome, Adrienne Posta, Florence Desmond, Ronnie Stevens, Virginia North, Joanna Lumley",Ralph Thomas,26181
"Edd Byrnes, Edy Williams, Gail Fisher, Lynda Aldon, William Zipp, Christine Lunde, Suzanne Tegmann, Pauli Bruno, Bryan Clark, Thyais Walsh, Bainbridge Scott, Brian O'Connor, Sheila Best, Wanda Acuna, Veronica Carothers, Julie K. Smith, Dianne Copeland, Diana Frank",David A. Prior,105869
"Charlton Heston, Rhonda Fleming, Jan Sterling, Forrest Tucker, Porter Hall, Henry Brandon, Richard Shannon, Stuart Randall, Lewis Martin",Jerry Hopper,43351
"David Tomlinson, Peter Sellers, Wilfrid Hyde-White, Vera Day, Lionel Jeffries",Val Guest,170277
"Sarah Shahi, Sara Paxton, Milo Ventimiglia, William Mapother",Todd Levin,165567
"Renato Pozzetto, Agostina Belli, Aldo Maccione, Leopoldo Trieste, Giusi Raspani Dandolo, Renato Pinciroli, Pia Morra, Franca Scagnetti, Alessandra Vazzoler, Mario Brega, Dada Gallotti, Massimo Boldi, Claudio Nicastro, Gianni Baghino, Fortunato Arena, Ursula Andress, Pietro Zardini, Alvaro Vitali, Gino Pagnani",Maurizio Lucidi,156145
"George Hilton, Walter Barnes, Jack Betts, Jeff Cameron, Sarah Ross, Mario Brega, Erika Blanc, Enzo Fiermonte, Katia Christine, Tom Felleghy, Luciano Rossi, Luigi Casellato, Salvatore Borghese, Federico Boido, Luciano Catenacci, Paolo Magalotti",Maurizio Lucidi,112601
"Nikita Mikhalkov, Aleksei Loktev, Galina Polskikh, Evgeniy Steblov, Rolan Bykov, Vladimir Basov, Mariya Vinogradova, Irina Miroshnichenko, Lyubov Sokolova, Lev Durov, Irina Skobtseva, Nikolai Bogolyubov",Georgiy Daneliya,27862
"Vakhtang Kikabidze, Sergo Zakariadze, Anastasiya Vertinskaya, Evgeni Leonov, Frunzik Mkrtchyan, Sofiko Chiaureli, Sergei Filippov, Iya Ninidze, Lia Gudadze, Veriko Andjaparidze, Sesilia Takaishvili, Ariadna Shengelaia, Gogi Kavtaradze, Ipolite Khvichia, Karlo Sakandelidze, Dodo Abashidze, Kote Daushvili, Mikhail Kozakov",Georgiy Daneliya,27922
"Oleg Tabakov, Yuri Bogatyryov, Andrei Popov, Yelena Solovey, Avangard Leontyev, Andrei Razumovsky, Oleg Kozlov, Yelena Kleshchevskaya, Galina Shostko, Gleb Strizhenov, Evgeniy Steblov, Evgeniya Glushenko, Nikolai Pastukhov, Oleg Basilashvili, Ruslan Akhmetov, Fyodor Stukov",Nikita Mikhalkov,83446
"Leonid Barats, Nonna Grishaeva, Aleksandr Demidov, Rostislav Khait, Kamil Larin, Maksim Vitorgan, Mikhail Kozyrev, Dmitriy Maryanov, Anna Kasatkina-Barats, Aleksey Kortnev, Amaliya Mordvinova, Fyodor Dobronravov",Dmitriy Dyachenko,25936
"David Hemmings, Douglas Wilmer, Tony Haygarth, Carolyn Seymour, Donald Gee, Hamilton Dyce, Barbara Lott",John Mackenzie,110419
"Joseph Cotten, Rosalba Neri, Paul Müller, Herbert Fux, Renate Kasché, Peter Whiteman, Mickey Hargitay, Lorenzo Terzon, Andrea Aureli, Ada Pometti, Joshua Sinclair, Richard Beardley, Petar Martinovitch, Herb Andress, Marino Masé, Adam Welles","Mel Welles, Aureliano Luppi",3122
"Mark Lester, Britt Ekland, Hardy Krüger, Harry Andrews, Lilli Palmer, Conchita Montes, Colette Giacobine","Andrea Bianchi, James Kelley",112355
"Sri, Mithun Murali, Urmila Mahanta, Manisha Yadav, Rethika Srinivas, Muthuraman",Balaji Sakthivel,109835
"Leo Minaya, Jack Kesy",Michael D. Akers,151693
,"Jonathan Gruber, Ari Daniel Pinchot",102596
"Alessio Orano, Ornella Muti, Luigi Pistilli, Chris Avram, Roby Ruberti, Fortunato Arena, Stella Carnacina, Aristide Caporale, Antonio Piretti, Giulio Baraghini, Gianni Pulone",Giorgio Stegani,64577
"James Mason, Robert Preston, Beau Bridges, Ron Weyand, Charles White",Sidney Lumet,82465
"Sylvia Syms, Anthony Quayle, Yvonne Mitchell, Andrew Ray, Carole Lesley, Michael Ripper, Nora Gordon, Marianne Stone, Harry Locke, Olga Lindo, Melvyn Hayes",J. Lee Thompson,119687
"Margarita Nazarova, Evgeni Leonov, Aleksei Gribov, Ivan Dmitriyev, Nikolai Volkov St., Aleksandr Benyaminov, Aleksei Smirnov",Vladimir Fetin,45210
"Jack Hawkins, Elizabeth Sellars, Megs Jenkins, Donald Pleasence, Catherine Lacey, Lionel Jeffries, Walter Fitzgerald, Eddie Byrne, Victor Maddern, Jeremy Bodkin, Gerard Lohan, John Stratton",Charles Crichton,65651
,,150922
"Anil Kapoor, Jackie Shroff, Manisha Koirala, Anupam Kher, Danny Denzongpa, Brian Glover",Vidhu Vinod Chopra,33124
"Anil Kapoor, Tabu",Priyadarshan,166259
"George Sanders, Geraldine Fitzgerald, Ella Raines, Sara Allgood, Moyna MacGill, Samuel S. Hinds, Harry von Zell, Judy Clark, Coulter Irwin, Craig Reynolds, Will Wright",Robert Siodmak,43269
"Cserhalmi György, Temessy Hédi, Zita Perczel, Maria Gladkowska",Ferenc András,96411
"John Leguizamo, Harvey Keitel, Florencia Lozano, Diane Venora, Wanda De Jesus",Franc. Reyes,26861
"Renato Pozzetto, Enrico Montesano, Victor Cavallo, Angelo Bernabucci, Francesco De Rosa, Pino Ammendola, Mirella Falco",Carlo Vanzina,173177
"Adriano Celentano, Renato Pozzetto, Kelly Van der Velden, Sergio Renda, Daniel Stephen, Lamotte Eugene Atkins, Liliana Bocchi, Rita Catania, Vincenzo De Toma, Rossella Gardini, Susanna Messaggio, Floriano Omobono, Massimo Pongolini, Raimondo Prunesti, Ilse Reimann",Enrico Oldoini,58191
"Renato Pozzetto, Ornella Muti, Piero Mazzarella, Ugo Gregoretti, Giulio Massimini",Pasquale Festa Campanile,43571
"Dalila Di Lazzaro, Renato Pozzetto, Angelica Ippolito, Fausto Tozzi, Aldo Giuffrè, Marisa Merlini, Enrico Beruschi, Gino Bramieri, Angelica Ippolito",Alberto Lattuada,82066
"Isaka Sawadogo, Carole Karemera, Asma Nouman Aden, Saïd Abdallah Mohamed, Ahmed Ibrahim Mohamed, Emile Abossolo M'bo, Marco Prince, Moussa Assan",Marion Hänsel,2197
"Rene Bitorajac, Nataša Janjić, Leon Lučev, Emir Hadžihafizbegović, Zrinka Cvitešić, Daria Lorenci Flatz, Ksenija Pajić, Mustafa Nadarević, Robert Ugrina, Krešimir Mikić, Rakan Rushaidat, Ljubomir Kerekeš, Zdenko Jelčić, Slaven Knezović, Ksenija Marinković",Branko Schmidt,132551
"Valerio Mastandrea, Pierfrancesco Favino, Bob Marchese, Michela Cescon, Laura Chiatti, Fabrizio Gifuni, Luigi Lo Cascio, Giorgio Colangeli, Omero Antonutti, Thomas Trabacchi, Giorgio Tirabassi, Fausto Russo Alesi, Giorgio Marchesi, Denis Fasolo, Andrea Pietro Anselmi, Sergio Solli, Stefano Scandaletti, Antonio Pennarella, Giacinto Ferro, Giulia Lazzarini, Alessio Vitale, Benedetta Buccellato, Bruno Torrisi, Francesco Salvi, Marco Zannoni, Diego Ribon, Fabrizio Parenti, Gianni Musy, Giovanni Visentin, Gianmaria Martini, Corrado Invernizzi, Paolo Bonanni, Giovanni Federico, Claudio Casadio, Angelo Raffaele Piasani, Maurizio Tabani, Davide Paganini, Edoardo Natoli, Francesco Sciacca, Giovanni Anzaldo, Marcello Prayer, Angelo Costabile, Lorenzo Gioielli, Gianluigi Fogacci, Vittorio Ciorcalo, Irmo Bogino, Alessandro Bressanello, Riccardo Maranzana, Roberto Sbaratto, Riccardo Von Hoenning O’Carrol Cicogna, Miro Landoni, Giovanni Capalbo, Lollo Franco, Edoardo Rossi, Luca Zingaretti",Marco Tullio Giordana,98120
"Michele Riondino, Vittoria Puccini, Anna Bellezza, Matilde Giannini, Luca Guastini, Francesco Turbanti",Stefano Mordini,135695
"Claudia Gerini, Cristiana Capotondi, Sabrina Impacciatore, Vinicio Marchioni, Marina Confalone, Corrado Fortuna, Antonella Attili, Tommaso Ramenghi, Adriano Chiaramida, Gaetano Aronica, Giovanni Martorana, Bruno Armando, Mimmo Mancini, Aurora Quattrocchi, Giovanni Calcagno, Giacinto Ferro, Lollo Franco, Lucia Sardo, Enrico Roccaforte",Giorgia Farina,173847
"Jean Bell, Rosanne Katon, Trina Parks, Jayne Kennedy, Tony Carreon, John Montgomery, Sam Sharruff, Dick Piper, Ken Metcalfe, Rocco Montalban",Cirio H. Santiago,95565
"Sivan Levy, Eviatar Mor, Roy Nik, Niv Zilberberg, Tal Grushka",Jonathan Gurfinkel,158589
"Vishwanathan, Mini Nair, Aranmulla Ponnamma, Urmila Unni, K P A C Lalitha, Babu Namboothiri, Oduvil Unnikrishnan, Narendra Prasad, Mukesh, Jagadish, Ravi Vallathol, Jagannatha Varma, P C  Soman, T S Raju, Adoor Bhawani, Remya Nambeesan",Adoor Gopalakrishnan,126969
"Aare Laanemets, Riina Hein, Margus Lepa, Kaljo Kiisk, Ain Lutsepp, Rein Aedma, Kalle Eomois, Arno Liiver, Kaarel Karm, Ervin Abel, Malli Vällik, Andres Kalev, Marco Meelimäe, Endel Ani, Katrin Välbe",Arvo Kruusement,146030
"Aleksandr Goloborodko, Ingrid Andrina, Rolan Bykov, Elza Radzina, Eve Kivi, Uldis Vadziks, Raivo Trass, Peeter Jakobi, Karl Kalkun, Kalju Komissarov, Ants Lauter, Valdeko Ratassepp, Juri Uppin, Feliks Kark, Hugo Laur",Grigori Kromanov,47150
"Virginia Davis, Walt Disney, Hugh Harman, Rudolf Ising, Ub Iwerks, Margaret Davis",Walt Disney,146730
"Tatyana Shabelnikova, Mikhail Boyarskiy, Garri Bardin, Rogvold Sukhoverko, Anatoli Papanov",Garri Bardin,72204
"Carlo Boszhard, Anna Drijver, Rifka Lodeizen, Loek Peters",Mischa Kamp,117452
"Paul Oskar Soe, Juta Altmets, Tarvo Langeberg, Marvo Langeberg, Mairo Ainsar, Guido Kangur, Aarne Mägi, Katariina Unt, Aleksander Eelmaa, Ülle Kaljuste, Ines Aru, Jan Uuspõld, Dan Põldroos, Indrek Taalmaa, Janek Joost, Juhan Ulfsak, Taavi Eelmaa, Väino Puura, Lembit Sarapuu, Rein Pruul, Kristel Leesmend, Ain Hannus, Helga Nurmekann, Maie Saulep, Raine Tarima, Anna-Maria Toom, Paul Vahelaan",Katrin Laur,78696
"Priit Võigemast, Taavi Teplenkov, Priit Loog, Arun Tamm, Ott Lepland","Andres Kõpper, Arun Tamm",150473
"Axel Prahl, Meira Durand, Felina Czycykowski, Fernando Spengler, Julia Jentsch, Nora Tschirner, Birthe Gerken, Margarita Broich, Karoline Chmelensky, Valeria Eisenbart, Sandra Borgmann, Alexandra Huxhorn, Eveline Hall, Sidney Martins, Badasar Colbiyik, Tarja Loos, Tove Loos, Aliena Jacobs, Precious Wiesner, Cosmo Budde, Levin Henning, Tilo Nest, Axel Olsson, Arnd Klawitter, Ingrit Dohse, Jörn Knebel, Robin Gooch, Zoe Zwede, Marvin Heiden, Fynn Thilker, Milan Böttner, Jerry Wang, Tyron Ansuhenne, Eren Oguz, Jan Niklas Köhler, Ricardo Osango, Kian Hinsenkamp, Lennard Bensch, Jeremy Musik, Jiena Viduka, Alexander Scheling, Marcel Schiessendoppler, Sarah Diener, Tim Reingruber, Kailas Mahadevan, Oti Nsafoah, Pablo Erpenbeck, Elias Bouamrane, Yannik Müller, Julian Graupner, Anne Bergstedt Jordanova, Jacqueline Steeneck",Franziska Buch,61035
"Louis de Funès, Claude Gensac, Bernard Alane, Olivier De Funès, Paul Préboist, Martine Kelly, Claude Piéplu, Michael Lonsdale",Édouard Molinaro,2462
"Jake Hoffman, Nikki Reed, Thomas Dekker, Scott Bakula, Jason Priestley, Gina Rodriguez","Youssef Delara, Victor Teran",176077
"Guy Kibbee, Una Merkel, Lynne Overman, Lucille Ball, William Demarest, Frank M. Thomas, George Irving, Thurston Hall, Guinn Williams, Harry Tyler, Bradley Page, Si Jenks, Hattie McDaniel",Christy Cabanne,106113
"Stanley Baker, Joanna Pettet, James Booth, Frank Finlay, Barry Foster, William Marlowe, George Sewell, Glynn Edwards, Clinton Greyn, Robert Powell, Mike Pratt, John Savident",Peter Yates,73208
"Gary Cooper, George Raft, Frances Dee, Henry Wilcoxon, Harry Carey, Olympe Bradna, Robert Cummings, Porter Hall, George Zucco, Virginia Weidler, Joseph Schildkraut, Gilbert Emery, Lucien Littlefield, Paul Fix, Tully Marshall, Monte Blue, Stanley Fields, Baby Peggy, Robert Barrat, Lina Basquette, Leslie Francis, Forrester Harvey, Fay Holden, Olaf Hytten, Ben Taggart, Colin Tapley, Jameson Thomas, Robert Warwick, Blue Washington",Henry Hathaway,43419
,"William Joyce, Brandon Oldenburg",86412
"Robert Vaughn, David McCallum, Luciana Paluzzi, Pat Crowley, Fritz Weaver, William Marshall, Will Kuluva, Ivan Dixon, Victoria Shaw, Eric Berry",Don Medford,26357
"Ali Zafar, Imran Khan, Katrina Kaif, Tara D'Souza, Kyra Dutt, Parikshat Sahni, Mohammed Zeeshan Ayyub, Kanwaljit Singh",Ali Zafar,74458
"Dean Martin, Stella Stevens, Eli Wallach, Anne Jackson, Betty Field, Jack Albertson, George Furth, Katharine Bard, Woodrow Parfrey, Alan Oppenheimer, Shelley Morrison",Fielder Cook,173541
"Eric Edelstein, Simone Moore, Charlie Hewson",David Brundige,99904
"Marco Leibnitz, Ingo Heise, Michael Kausch, Olaf Krätke, Jürgen Heimüller, Paul Dorsch",Huan Vu,109463
"Raúl Arévalo, Alexandra Jiménez, Andrea Duro, Javier Bódalo, Anna Castillo, Aura Garrido, Àlex Maruny, Jaime Olías, Carlos Areces, Sílvia Abril, Luis Varela, Joaquín Reyes, Elena Irureta, Carlos Niño, Borja Leiva, Raquel Armesto, César Vallejo, Elena Anaya, José María Sacristán",Javier Ruiz Caldera,86541
"Amy Poehler, Phyllis Smith, Richard Kind, Bill Hader, Lewis Black, Mindy Kaling, Kaitlyn Dias, Diane Lane, Kyle MacLachlan, Paula Poundstone, Bobby Moynihan, Paula Pell, Dave Goelz, Frank Oz, Josh Cooley, Flea, John Ratzenberger, Carlos Alazraqui, Peter Sagal, Rashida Jones, Lori Alan, Gregg Berger, Aurora Blue, Veronika Bonell, Lola Cooley, John Cygan, Dani Dare, Andrea Datzman, Ronnie del Carmen, Pete Docter, Keith Ferguson, Tony Fucile, Mary Gibbs, Randy Hahn, Carter Hastings, Jacob Hopkins, Emma Hudak, Evan Hudak, Dara Iruka, Molly Jackson, Daniella Jones, Sophia Lee Karadi, Elissa Knight, Erik Langley, Dawnn Lewis, Sherry Lynn, Tony Maki, Mona Marshall, Laraine Newman, Bret 'Brook' Parker, Paula Pell, Nick Pitera, Phil Proctor, Murray Pearl Schaeffer, Patrick Seitz, Paris Van Dyke, James Kevin Ward, Lennon Wynn, Dash Zamm, Bob Bergen, Teresa Ganzel, Jess Harnell, Danny Mann, Mickie McGowan, Jan Rabson",Pete Docter,150540
"Robbie Kaller, Jillian Leigh, Tommy Snider, Constance Reese, Jacquelyn Umof, Bryan Bellomo, Jess Allen",Ryan Sage,141884
"Cheri Caffaro, Duane Tucker, Herbert Kerr, Calvin Culver, David Ross, Michele Norris, Cindy Barnett, Lise Mauer, Linda Susoeff, William Grannel, Clark Ames, Jud Philips, Jerry Allgor, Chuck Beard, Tracey Walter",Don Schain,89072
"Miguel Ligero, Roberto Rey, Raquel Rodrigo, Sélica Pérez Carpio, Dolores Cortés, Charito Leonís, Rafael Calvo, Enrique Salvador",Benito Perojo,122525
"Lincoln Tate, Gabriella Farinon, Clara Colosimo, Franca Maresa, Suzy Monen, Gilberto Galimberti",Mario Bianchi,157683
"Emily Mortimer, Kazuko Yoshiyuki, Shidou Nakamura, Christina Hendricks, Mieko Harada, Jan Milligan, Keiko Takeshita, Kelly Vitz, Nichole Hiltz, Jay Karnes, Marco St. John, Mary Kay Place",Hisako Matsui,171769
"Sandra Bernhard, Steve Antin, John Doe, Lu Leonard",John Boskovich,5302
"Nino Manfredi, Adolfo Celi, Vittorio Caprioli, Silvio Spaccesi, Vittorio Mezzogiorno, Antonio Allocca, Gigi Reder, Nino Terzo, Roberto Della Casa, Gerardo Scala, Luigi Basagaluppi, Leo Gullotta, Ester Carloni, Italo Celoro, Nino Vingelli, Nino Vingelli, Clara Colosimo, Maurizio Micheli, Vittorio Marsiglia, Marisa Laurito, Marzio Honorato, Giovanni Piscopo, Tano Cimarosa, Lina Sastri, Elisa Mainardi",Nanni Loy,107052
"Nino Manfredi, Totò, Senta Berger, Harry Guardino, Mario Adorf, Ralf Wolter, Claudine Auger",Dino Risi,58404
"Stefania Sandrelli, Mario Adorf, Jean-Claude Brialy, Joachim Fuchsberger, Nino Manfredi, Enrico Maria Salerno, Ugo Tognazzi, Karin Dor, Franco Fabrizi, Turi Ferro, Robert Hoffmann, Franco Nero, Véronique Vendell, Franca Polesello, Claudio Camaso, Barbara Nelli, Cesarino Miceli Picardi, Solvi Stübing",Antonio Pietrangeli,59336
"Alberto Sordi, Nino Manfredi, Luca Barbareschi, Elena Sofia Ricci, Jacques Perrin, Massimo Wertmüller, Carlo Croccolo, Luigi De Filippo, Gianni Bonagura, Serena Grandi, Elena Berera, Roberto Herlitzka, Costantino Meloni, Gianni Garko, Massimo Ghini, Vittoria Febbi, Lorenzo Flaherty, Camillo Milli, Benedetto Fanna, Sebastiano Busiri Vici, Luca De Bei, Pascal Druant, Gabriele Cirilli, Philippe Dormoy, Pino Patti, Alessandro Spadorcia, Mario Scaletta, Augusto Poderosi, Fabio Galli, Paolo Proietti, Giacomo Quattromini, Klaus Tange, Dario Cassini, Alessandro Cavalieri, Pietro Genuardi",Luigi Magni,105616
,"Susan Muska, Gréta Olafsdóttir",105778
"Red Jordan Arobateau, Ann Bannon, Lisa Ben, Gladys Bentley","Greta Schiller, Robert Rosenberg",32728
Tom Waits,Chris Blum,44694
"Jennifer Lawrence, Josh Hutcherson, Liam Hemsworth, Woody Harrelson, Elizabeth Banks, Julianne Moore, Philip Seymour Hoffman, Jeffrey Wright, Stanley Tucci, Donald Sutherland, Willow Shields, Sam Claflin, Jena Malone, Mahershala Ali, Wes Chatham, Natalie Dormer, Elden Henson, Evan Ross, Patina Miller, Paula Malcomson, Stef Dawson, Meta Golding, Gwendoline Christie, Robert Knepper, Omid Abtahi, Eugenie Bondurant, Sarita Choudhury, Brandon Cyrus, Michelle Forbes, Thomas Blake Jr., Linds Edwards, Toby Jones, Joe Chrest, Mark Jeffrey Miller, Desmond Phillips, April Grace, Phillip Troy Linger, Misty Ormiston, Kim Ormiston, Elle Graham, Lacy Dmitriew, Kate Rachesky, David Hallyday, Bear Lawrence, Theodore Lawrence, Gary Sievers, Emma Elle Roberts, Alexander Yassin, Lauren Henneberg, Jasmine Ahnie, Sue-Lynn Ansari",Francis Lawrence,131634
"Margi Clarke, Alexandra Pigg, Alfred Molina, Peter Firth, Tracey Lea, Susan Dempsey, Ted Wood, Carl Chase, Sharon Power, Robbie Dee, Eddie Ross, Syd Newmann, Gerry White, Pat Riley, Jeannette Votel, Wendy Votel, Angela Clarke, Eileen Walsh, Joey Kaye, Frank Clarke, Iggy Navaro, Thelma Dee, D.J. Swain, Ken Campbell, Neil Cunningham, John Carr",Chris Bernard,60363
"Beryl Reid, Harry Andrews, Peter McEnery, Alan Webb, Charles Sinnickson",Douglas Hickox,122268
"John Agar, Joyce Meadows, Robert Fuller, Thomas Browne Henry, Henry Travis, E. Leslie Thomas, Tim Graham, Bill Giorgio, Ken Terrell",Nathan H. Juran,43248
,"Meg McLagan, Daria Sommers",91266
Touko Laaksonen,Ilppo Pohjola,59908
"Helen Mirren, Pip Donaghy, Tim Woodward, Stuart Wilson, Stephen Boxer, Christopher Fulford, David Ryall, John Benfield, Caroline Strong, Marc Warren, Joyce Redman, Scott Neal",Paul Marcus,131934
"Therese Pare, Roscoe Born, Lydia Wagner, David J. Partington, Mariwin Roberts, Jerome Guardino, Tony Vorno, Michael Pataki",John Hayes,86210
"Parker Posey, Vincent Pérez, Thomas Kretschmann, Adam Goldberg, Ivana Miličević, Michael Madsen, Deborah Duke, Ann Mahoney, Deneen Tyler, Brett Rice, Stocker Fontelieu, Sandra Dorsey",Marcus Nispel,3056
"Totò, Alberto Sordi, Aroldo Tieri","Mario Monicelli, Steno",80374
"Kathy Burke, Andy Bichlbaum, Mike Bonanno, Rémi Gaillard, Noël Godin","Banksy, Jaimie D'Cruz",95756
,"Jonathan Stack, Liz Garbus, Wilbert Rideau",113284
"Vincent Dubois, Jean-Christian Fraiscinet, Muriel Dubois",Eric Le Roch,44937
"Vladimir Ilin, Gerasim Arkhipov, Aleksandr Vakhov, Vilmar Bieri, Dmitri Bykovsky, Vitaliy Dordzhiev, Klaus Grünberg, Dmitriy Kalyazin, Yuriy Kirshev, Karl Kranzkowski, Andrey Myasnikov, Leonid Orlov, Christian Redl, Michael Shanks, Mariya Shashlova, Valeriy Grishko, Vitaly Kishchenko",Karen Shakhnazarov,111237
